,ASV00001,ASV00002,ASV00003,ASV00004,ASV00005,ASV00006,ASV00007,ASV00008,ASV00009,ASV00010,ASV00011,ASV00012,ASV00013,ASV00014,ASV00015,ASV00016,ASV00017,ASV00018,ASV00019,ASV00020,ASV00021,ASV00022,ASV00023,ASV00024,ASV00025,ASV00026,ASV00027,ASV00028,ASV00029,ASV00030,ASV00031,ASV00032,ASV00033,ASV00034,ASV00035,ASV00036,ASV00037,ASV00038,ASV00039,ASV00040,ASV00041,ASV00042,ASV00043,ASV00044,ASV00045,ASV00046,ASV00047,ASV00048,ASV00049,ASV00050,ASV00051,ASV00052,ASV00053,ASV00054,ASV00055,ASV00056,ASV00057,ASV00058,ASV00059,ASV00060,ASV00061,ASV00062,ASV00063,ASV00064,ASV00065,ASV00066,ASV00067,ASV00068,ASV00069,ASV00070,ASV00071,ASV00072,ASV00073,ASV00074,ASV00075,ASV00076,ASV00077,ASV00078,ASV00079,ASV00080,ASV00081,ASV00082,ASV00083,ASV00084,ASV00085,ASV00086,ASV00087,ASV00088,ASV00089,ASV00090,ASV00091,ASV00092,ASV00093,ASV00094,ASV00095,ASV00096,ASV00097,ASV00098,ASV00099,ASV00100,ASV00101,ASV00102,ASV00103,ASV00104,ASV00105,ASV00106,ASV00107,ASV00108,ASV00109,ASV00110,ASV00111,ASV00112,ASV00113,ASV00114,ASV00115,ASV00116,ASV00117,ASV00118,ASV00119,ASV00120,ASV00121,ASV00122,ASV00123,ASV00124,ASV00125,ASV00126,ASV00127,ASV00128,ASV00129,ASV00130,ASV00131,ASV00132,ASV00133,ASV00134,ASV00135,ASV00136,ASV00137,ASV00138,ASV00139,ASV00140,ASV00141,ASV00142,ASV00143,ASV00144,ASV00145,ASV00146,ASV00147,ASV00148,ASV00149,ASV00150,ASV00151,ASV00152,ASV00153,ASV00154,ASV00155,ASV00156,ASV00157,ASV00158,ASV00159,ASV00160,ASV00161,ASV00162,ASV00163,ASV00164,ASV00165,ASV00166,ASV00167,ASV00168,ASV00169,ASV00170,ASV00171,ASV00172,ASV00173,ASV00174,ASV00175,ASV00176,ASV00177,ASV00178,ASV00179,ASV00180,ASV00181,ASV00182,ASV00183,ASV00184,ASV00185,ASV00186,ASV00187,ASV00188,ASV00189,ASV00190,ASV00191,ASV00192,ASV00193,ASV00194,ASV00195,ASV00196,ASV00197,ASV00198,ASV00199,ASV00200,ASV00201,ASV00202,ASV00203,ASV00204,ASV00205,ASV00206
GRP-24,0.0214851898206091,0,0.000208594075928244,0.511994159365874,0.00302461410095953,0.00490196078431373,0,0.00657071339173967,0.000417188151856487,0,0,0,0.00448477263245724,0,0.0250312891113892,0.00114726741760534,0,0,0.000938673341677096,0.000208594075928244,0.000208594075928244,0,0.000208594075928244,0.00531914893617021,0,0.00114726741760534,0.00135586149353358,0,0,0,0.000625782227784731,0.000208594075928244,0.251981643721318,0.00563204005006258,0,0,0.00114726741760534,0,0.00114726741760534,0.000208594075928244,0,0.00166875260742595,0,0.00125156445556946,0.00198164372131831,0,0.000730079265748853,0.00584063412599082,0,0,0.0226324572382144,0,0,0,0,0,0,0,0,0,0,0,0,0.00104297037964122,0,0.000312891113892365,0,0,0,0,0.000417188151856487,0,0,0,0.00323320817688778,0,0.00208594075928244,0,0,0,0,0.000625782227784731,0,0,0.00125156445556946,0,0,0,0,0,0.000208594075928244,0,0,0,0,0.000208594075928244,0,0,0.00187734668335419,0,0,0,0,0,0,0,0,0,0,0,0.000208594075928244,0,0,0.000208594075928244,0,0,0.000417188151856487,0,0,0.000208594075928244,0,0,0.091572799332499,0,0.000208594075928244,0,0,0,0.00782227784730914,0,0.00104297037964122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208594075928244,0,0.000208594075928244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250312891113892,0,0.000417188151856487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCSP-06,0.00663516638182367,0.00482557555041721,0.000502664119835126,0.284407359002714,0.00683623202975772,0.0689655172413793,0.0206092289132402,0.0139740625314165,0.015984719010757,0,0.000301598471901076,0.000703729767769177,0.0155825877148889,0.00020106564793405,0.0592138333165779,0.00251332059917563,0,0.000402131295868101,0.0020106564793405,0.00110586106363728,0.00643410073388962,0.00020106564793405,0.00191012365537348,0.00472504272645019,0,0.0413189906504474,0.00020106564793405,0,0.00945008545290037,0.00020106564793405,0.00130692671157133,0,0.105458932341409,0.152206695486076,0.000402131295868101,0,0,0,0.00884688850909822,0.0020106564793405,0.00693676485372474,0.012063938876043,0.000402131295868101,0.00753996179752689,0.00020106564793405,0,0.00140745953553835,0.0298582487182065,0.000904795415703227,0.00301598471901076,0.000402131295868101,0,0,0.00020106564793405,0,0.0020106564793405,0.00020106564793405,0,0,0,0.00251332059917563,0.00231225495124158,0.000603196943802151,0.0173921785462954,0.00191012365537348,0.00703729767769177,0,0,0,0.000502664119835126,0.00020106564793405,0,0.000301598471901076,0,0.000402131295868101,0,0.011963406052076,0,0,0,0.00382024731074696,0.000804262591736202,0.000804262591736202,0,0,0.000703729767769177,0,0,0,0,0,0,0,0.000301598471901076,0.00020106564793405,0.00020106564793405,0.00020106564793405,0,0.00945008545290037,0.000402131295868101,0,0,0,0.00020106564793405,0.000603196943802151,0.00020106564793405,0,0,0,0,0.00020106564793405,0,0.00100532823967025,0.00020106564793405,0,0.00643410073388962,0.000804262591736202,0,0.000502664119835126,0.00100532823967025,0,0,0.0126671358198452,0.00020106564793405,0,0,0.00251332059917563,0.00020106564793405,0,0.000804262591736202,0,0,0,0,0,0.000603196943802151,0.00020106564793405,0.00020106564793405,0,0,0,0,0,0,0.000402131295868101,0,0,0,0,0,0,0,0.000402131295868101,0,0,0,0,0.000402131295868101,0.000502664119835126,0,0,0,0,0,0.000804262591736202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020106564793405,0,0,0,0,0,0.00020106564793405,0,0,0,0,0.00020106564793405,0,0,0,0.0012063938876043,0,0,0,0.00020106564793405,0,0,0,0,0,0.000301598471901076,0
GRP-15,0.0298914182702385,0.00339579927053201,0,0.437010019704021,0.00150924412023645,0.00113193309017734,0.000377311030059112,0.0354672368255565,0.000838468955686916,0,0,0,0.000754622060118224,0,0.0824634217918082,0.00180270825472687,0,0,0.000293464134490421,0.000167693791137383,8.38468955686916E-05,0,0.000251540686706075,0.00117385653796168,0,0.000335387582274766,0.000167693791137383,8.38468955686916E-05,0.000586928268980841,0,0.000209617238921729,0,0.267597367207479,0.0188655515029556,8.38468955686916E-05,0,8.38468955686916E-05,0,0,0,0.000125770343353037,0.000461157925627804,0,0.000419234477843458,8.38468955686916E-05,0,0.00167693791137383,0.0364314761245965,0,0,0.00909738816920304,0,0,8.38468955686916E-05,0,0.000335387582274766,0.000167693791137383,0.000125770343353037,0,0,0,8.38468955686916E-05,0,0.00209617238921729,0,0.000293464134490421,0,0,0,0,0,0,0,0,0.000335387582274766,0,0.00209617238921729,0,0.000167693791137383,0,8.38468955686916E-05,0,0,0,0.000251540686706075,8.38468955686916E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00540812476418061,0.000125770343353037,0,0,0,0,0,0,0,0,0,0,8.38468955686916E-05,0,8.38468955686916E-05,0.000167693791137383,0,0,0,0,0,0,0,0,0.0213809583700164,0,0.000125770343353037,0,8.38468955686916E-05,0,0.00641428751100491,0,0.00159309101580514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38468955686916E-05,0,0,0,0,0,0,0,0.000125770343353037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167693791137383,0,0,0,0,0,0,0,0.0250282983272544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRP-16,0.027935447968837,0.000779076238174736,0.000667779632721202,0.558041179744018,0.00345019476905954,0.00534223706176962,0.000556483027267668,0.0244852531997774,0.00244852531997774,0,0,0,0.00122426265998887,0,0.0696716750139121,0.00155815247634947,0,0,0.000222593210907067,0.000222593210907067,0.000556483027267668,0,0.0013355592654424,0.00267111853088481,0,0,0.000333889816360601,0,0.000556483027267668,0,0.00144685587089594,0,0.141569282136895,0.0219254312743461,0.000667779632721202,0,0.000222593210907067,0,0.000333889816360601,0.000222593210907067,0,0.000222593210907067,0,0.000222593210907067,0,0,0.00300500834724541,0.0407345575959933,0,0,0.00612131329994435,0,0,0,0,0.000222593210907067,0,0,0,0,0,0.000445186421814135,0.000222593210907067,0.00289371174179188,0,0.00701168614357262,0,0,0,0,0.000222593210907067,0,0,0,0.000222593210907067,0,0.0013355592654424,0,0,0,0.000222593210907067,0.000222593210907067,0.000222593210907067,0,0.00122426265998887,0,0,0,0.000445186421814135,0,0,0,0,0,0,0,0,0,0.0109070673344463,0,0,0,0,0,0,0,0,0,0,0,0.000445186421814135,0,0,0,0,0,0.000556483027267668,0,0,0,0,0,0.0468558708959377,0,0.000222593210907067,0,0,0.000333889816360601,0.00211463550361714,0,0.0013355592654424,0,0.000222593210907067,0,0,0,0,0.000222593210907067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222593210907067,0,0,0,0,0,0,0,0.00244852531997774,0,0.000222593210907067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222593210907067,0,0,0,0,0,0,0,0,0,0
GRP-14,0.026798509601605,0.00186299799369447,0.000859845227858985,0.0591860131842935,0.00874175981656635,0.0113212955001433,0.00128976784178848,0.0588993981083405,0.00243622814560046,0,0,0.000286615075952995,0.00501576382917742,0,0.177701347090857,0.00501576382917742,0,0,0.00200630553167097,0,0.00200630553167097,0,0.00315276583548295,0.00931498996847234,0,0.0058756090570364,0.00186299799369447,0,0.00100315276583548,0,0.00214961306964746,0.000716537689882488,0.133276010318143,0.0409859558612783,0.000286615075952995,0,0.00100315276583548,0,0.000429922613929493,0,0,0,0,0.00315276583548295,0.00114646030381198,0,0.00386930352536543,0.0838349097162511,0.00128976784178848,0.000429922613929493,0.00372599598738894,0,0,0,0,0.00114646030381198,0,0,0,0,0.000286615075952995,0.00114646030381198,0,0.00329607337345944,0,0.00143307537976498,0,0,0,0,0.00171969045571797,0.00171969045571797,0,0,0.000859845227858985,0,0.000859845227858985,0,0,0.000286615075952995,0.00186299799369447,0.000716537689882488,0,0.000286615075952995,0.00429922613929493,0,0,0,0.00157638291774147,0.000286615075952995,0.000286615075952995,0,0,0,0,0.000429922613929493,0.00057323015190599,0,0.0133276010318143,0,0.000429922613929493,0,0,0,0.000429922613929493,0,0,0.00114646030381198,0,0.000429922613929493,0.00214961306964746,0,0,0,0,0,0.000286615075952995,0,0,0.000286615075952995,0,0,0.284035540269418,0,0,0,0,0,0.000429922613929493,0,0.0061622241329894,0,0,0,0,0,0,0,0,0,0,0,0.000429922613929493,0,0,0,0,0.00143307537976498,0,0,0,0,0,0,0,0.000859845227858985,0,0,0,0,0,0,0.000429922613929493,0,0.000286615075952995,0,0,0,0,0.000286615075952995,0,0.00057323015190599,0,0,0.000286615075952995,0,0,0,0,0.00114646030381198,0.000286615075952995,0.000429922613929493,0,0,0,0,0.000429922613929493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLNF-02,0.00516074450084602,0.00101522842639594,0.000169204737732657,0.361505922165821,0.00516074450084602,0.00143824027072758,0.00219966159052453,0.00186125211505922,0.00473773265651438,0,0,0,0.0038917089678511,0,0.016497461928934,0.000423011844331641,0,0,0.000676818950930626,0,0.000253807106598985,0,0,0.00186125211505922,0,0.000253807106598985,0,0,0.000930626057529611,0,0,0.000423011844331641,0.221150592216582,0.166835871404399,0,0,0.000592216582064298,0.000169204737732657,0.00803722504230118,0,0.000253807106598985,0.000423011844331641,0,0.000592216582064298,0,0,0.0038917089678511,0.0114213197969543,0,0.000338409475465313,0.00203045685279188,0,0,0.000253807106598985,0,0.000253807106598985,0.000169204737732657,0.000169204737732657,0,0,0.000761421319796954,0,0,0.00642978003384095,0,0.00126903553299492,0,0,0,0.000169204737732657,0,0,0,0,0.00676818950930626,0,0.00397631133671743,0.000169204737732657,0.00186125211505922,0,0.000253807106598985,0,0.000338409475465313,0,0.000423011844331641,0,0,0,0,0,0,0.000169204737732657,0,0,0,0.00050761421319797,0,0,0.0150592216582064,0,0.000423011844331641,0,0,0,0,0,0,0,0.0136209813874789,0,0.0011844331641286,0,0.000253807106598985,0,0,0,0,0,0,0,0,0,0.117258883248731,0,0.000169204737732657,0,0,0,0.00135363790186125,0,0,0,0,0.000169204737732657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050761421319797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186125211505922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBC-18,0,0,0,0.0256270447110142,0,6.05840300496789E-05,0,0.00205985702168908,0,0,0,0,0,0,0.000817884405670665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181752090149037,0.398279413546589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561432206470374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102689930934206,0,0.00127226463104326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBC-22,0,9.43574259294206E-05,0,0.398990375542555,0.000141536138894131,0.00589733912058879,9.43574259294206E-05,0.00835063219475373,0,0,0,0,0,0,0.0418946971126628,0,0,0,0,0,0,0,0,0.0128797886393659,0,0,0,0,0,0,0,0,0.00132100396301189,0.472211738063786,0,0,0,0,0,0,0,0.00759577278731836,0,0,0,0,0,0.0013681826759766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456218154368749,0,0.00344404604642385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43574259294206E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCSP-07,0.00660115520216038,0.0145525466956717,0.0075013127297277,0.0885154902107869,0.00352561698297202,0.0542344910359313,0.00232540694621559,0.0225789513164804,0.0207036231340485,0,0,0,0.0165779011326982,0.0159027829870227,0.13884929862726,0.0231790563348586,0,0.00247543320081014,0.0149276123321581,0.00660115520216038,0.00120021003675643,0.000150026254594554,0.00420073512864751,0.0325556972470182,0.00427574825594479,0.00720126022053859,0,0.00142524941864826,0.0313554872102618,0,0.00990173280324057,0,0.187307778861301,0.0588102918010652,0.00127522316405371,0.000375065636486385,0,0.00300052509189108,0.00127522316405371,0.000375065636486385,0.000450078763783662,0.0246793188808041,0,0.00855149651188958,0.00187532818243193,0,0.00120021003675643,0.0205535968794539,0.0084764833845923,0.0133523366589153,0,0,0.000300052509189108,0.00285049883729653,0.000525091891080939,0,0.00157527567324282,0.00495086640162028,0,0,0.0129022578951316,0.000225039381891831,0,0.00570099767459305,0,0.0224289250618858,0.000675118145675493,0,0,0.0026254594554047,0.000375065636486385,0.0036006301102693,0,0,0,0,0.00075013127297277,0,0.000300052509189108,0,0.000150026254594554,0.0328557497562073,0.000150026254594554,0,0,0,0,0,0,0,0,0,0.000375065636486385,0,0,0.00240042007351287,0,0.000150026254594554,0.00330057760108019,0,0.00172530192783737,0.000150026254594554,0,0,0,0.000825144400270047,0.000525091891080939,0.000825144400270047,0,0,0,0,0.00120021003675643,0,0,0.000450078763783662,0.0026254594554047,0,0.000675118145675493,0.00142524941864826,0.000225039381891831,0,0.00832645712999775,0,0,0,0,0,0,0.00187532818243193,0,0,0,0.00240042007351287,0,0,0.00780136523891681,0,0,0,0,0,0,0,0.000300052509189108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150026254594554,0,0,0.000675118145675493,0,7.5013127297277E-05,0,0.000375065636486385,0,0,0.000225039381891831,0.000300052509189108,0,0,0.00150026254594554,0,0,0,0.000225039381891831,0,0.000300052509189108,0.000600105018378216,0,0,0,0,0,0,0,0,0,0,0,0,0.000600105018378216,0,0,0,0,0,0,0,0,0,0,0.000225039381891831,0,0
WBC-01,0.000186193734580831,0,0,0.000186193734580831,0.000139645300935624,0.0017688404785179,0,0.128147837825257,0,0,0,0,9.30968672904157E-05,0,0.00539961830284411,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30968672904157E-05,0,0,0,0.000698226504678118,0.852953498114789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996136480007448,0,0,9.30968672904157E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30968672904157E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186193734580831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRP-11,0.213433317206902,0.00120948234155781,0.000806321561038542,0.325673278503467,0.010482180293501,0.0220125786163522,0,0.0118529269472666,0.00443476858571198,0,0,0,0.0108047089179165,0,0.0318497016610224,0.00298338977584261,0,0,0.00137074665376552,0.00056442509272698,0.000322528624415417,0,0.000806321561038542,0.0056442509272698,0,0.0137074665376552,0.000161264312207708,0.000322528624415417,0.0010482180293501,0,0.00378971133688115,0,0.203273665537816,0.0144331559425899,0.000645057248830834,0,0.00112885018545396,0,0.000161264312207708,0,0.00056442509272698,0.00346718271246573,0,0.00524109014675052,0.00145137880986938,0.00056442509272698,0.00056442509272698,0.0143525237864861,8.06321561038542E-05,0.000322528624415417,0.0166908563134978,0,0.000161264312207708,0.000241896468311563,0,0,0.00153201096597323,0,0,0,0.000645057248830834,0.000322528624415417,0.000322528624415417,0.00120948234155781,0,0.00395097564908886,0,0,0,0,0.00137074665376552,0.000967585873246251,0,0,0.0181422351233672,0.000161264312207708,0.00491856152233511,0.000645057248830834,0.000322528624415417,0.000967585873246251,0.000241896468311563,0.000967585873246251,0.000161264312207708,0,0.00241896468311563,0,0,0,0,0,0.000161264312207708,0,0.000161264312207708,0.000161264312207708,0,0.000161264312207708,0.000161264312207708,0,0.00233833252701177,0,0.000161264312207708,0,0,0,0,0,0,0.000161264312207708,0,0,0.000241896468311563,0,0.000241896468311563,0.000161264312207708,0,0.000161264312207708,0.000322528624415417,0,0,0.000483792936623125,0,0,0.0066924689566199,0,0.000483792936623125,0,0,0,0.00370907918077729,0.000241896468311563,0.00878890501532011,0,0,0,0,0,0,0,0,0,0,0,0.00056442509272698,0,0,0,0,0.000161264312207708,0.000241896468311563,0,0,0,0,0,0,0,0,0.00056442509272698,0,0,0,0,0.000645057248830834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056442509272698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161264312207708,0,0.000403160780519271,0,0.000725689404934688,0,0,0,0,0,0
TMC-10,0.000908265213442325,0.0182788374205268,0.000794732061762035,0.0413260672116258,0.0477974568574024,0.146457765667575,0,0.0904859218891917,0.0108991825613079,0,0,0,0.0060172570390554,0.000227066303360581,0.189486830154405,0.000227066303360581,0,0.00113533151680291,0.0012488646684832,0.00181653042688465,0.000567665758401453,0.00499545867393279,0.000908265213442325,0.0270208900999092,0,0,0.000340599455040872,0.0361035422343324,0.0576748410535876,0,0.0012488646684832,0,0.0866257947320618,0.112170753860127,0.000227066303360581,0,0.000340599455040872,0,0,0.000567665758401453,0,0.0139645776566757,0,0.0506357856494096,0,0,0,0.010558583106267,0,0.00329246139872843,0,0,0,0,0,0.000567665758401453,0.000454132606721163,0,0,0,0.012488646684832,0,0,0.00340599455040872,0,0,0,0,0,0.000227066303360581,0,0,0.000227066303360581,0,0.0012488646684832,0,0.000454132606721163,0,0.000908265213442325,0,0.000227066303360581,0.00181653042688465,0.0023841961852861,0,0,0,0,0,0,0,0,0.000227066303360581,0.000227066303360581,0,0,0,0,0,0.000454132606721163,0,0.000454132606721163,0,0,0,0,0,0,0,0,0.000227066303360581,0,0,0.000227066303360581,0,0,0.000340599455040872,0.00329246139872843,0,0.000454132606721163,0.000227066303360581,0,0,0,0,0,0,0,0,0,0.00102179836512262,0,0,0,0.00102179836512262,0,0,0,0,0,0,0,0,0,0,0.000681198910081744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113533151680291,0,0,0,0,0,0,0,0.000567665758401453,0,0,0,0,0,0.000454132606721163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227066303360581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSSP-04,0.00536021951375152,0.000574309233616234,0.000191436411205411,0.304192457405399,0.00268010975687576,0.000957182056027056,0.000127624274136941,0.0331184991385362,0.000957182056027056,0,0,0.00127624274136941,0.0034458554016974,0.000255248548273882,0.102035607172484,0.00134005487843788,0,0.000127624274136941,0.00689171080339481,0.000446684959479293,0.0220151872886223,0,0.00504115882840916,0.0148682279369536,0,0.00580690447323081,0,0,0,0.000638121370684704,0.000382872822410823,0.000574309233616234,0.357986088954119,0.0175483376938294,0,0,0.000127624274136941,0.000191436411205411,0.00357347967583434,0,0,0.000574309233616234,0.000446684959479293,0.000829557781890116,0,0,0.00127624274136941,0.0498372790504754,0.00134005487843788,0.00197817624912258,0,0,0,0,0.000191436411205411,0.0135281730585157,0.000127624274136941,0,0.000957182056027056,0,0.000127624274136941,0.000446684959479293,0,0.00216961266032799,0.00159530342671176,0,0,0,0,0.000191436411205411,0.000510497096547763,0.000191436411205411,0,0,0.000255248548273882,0,0.011805245357667,0.000127624274136941,0,0,0,0,0,0,0.00146767915257482,0.00127624274136941,0,0.000191436411205411,0.000829557781890116,0,0.00127624274136941,0,0.001084806330164,6.38121370684704E-05,0.000701933507753175,0.000191436411205411,0.000319060685342352,0,0.00357347967583434,0.000127624274136941,0.000382872822410823,0.000127624274136941,0,0.000127624274136941,0,0,0,0,0,0,0,0,0,0,0,0.000127624274136941,0.000127624274136941,0,0.000319060685342352,0,0,0,0,0,0,0,0.00248867334567035,0,0,0,0,0,0,0,0,0.000382872822410823,0,0,0,0,0,0,0,0,0,0,0,0.001084806330164,0,0,0,0,0,0.000191436411205411,0,0,0,0,0,0,0,0,0,0,0.000446684959479293,0,0,0.000127624274136941,0,0,0,0.000510497096547763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319060685342352,0,0,0,0,0,0,0,0,0,0,0.000191436411205411,0,0,0,0.000127624274136941,0,0.000574309233616234,0,0,0
GRP-20,0.0581983805668016,0.00101214574898785,0.000650665124349335,0.712261422787739,0.00542220936957779,0.00303643724696356,0.00130133024869867,0.00607287449392713,0.00657894736842105,0,0,0,0.00267495662232504,0,0.0253759398496241,0.00108444187391556,0,0,0.000144592249855408,0.000144592249855408,0.000144592249855408,0,0.000144592249855408,0.00216888374783112,0,0.000722961249277039,0,0,0.000867553499132447,0,0.000795257374204743,0.000361480624638519,0.0863938692886061,0.0167004048582996,0.000722961249277039,0,0.00115673799884326,0,0.000361480624638519,0,0,0.000722961249277039,0,0.000216888374783112,0.000144592249855408,0,0.00484384037015616,0.0127241179872759,0,0.000289184499710816,0,0,0,0,0,0.000578368999421631,0.000144592249855408,0,0,0,0.000144592249855408,0.000867553499132447,0.000433776749566223,0.00318102949681897,0,0.00303643724696356,0,0,0,0,0.000433776749566223,0.000144592249855408,0,0,0,0,0.000144592249855408,0.000216888374783112,0,0,0.000795257374204743,0,0,0,0.0018796992481203,0,0,0,0.000361480624638519,0,0,0,0,0,0,0,0,0,0.00513302486986698,0,0,0,0,0,0,0,0,0,0,0.000867553499132447,0.000650665124349335,0,0,0,0,0,0,0,0,0,0,0,0.00657894736842105,0,0.000216888374783112,0,0,0,0.00137362637362637,0,0.0152544823597455,0,0,0,0,0,0,0,0,0,0,0,0.000289184499710816,0,0,0,0,0.000216888374783112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173510699826489,0,0.000722961249277039,0,0,0,0,0,0,0,0,0.00115673799884326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLNF-08,0.00154479917610711,0.00128733264675592,0,0.361611740473738,0.000901132852729145,0.00193099897013388,0.00180226570545829,0.00128733264675592,0.00463439752832132,0,0,0,0.00308959835221421,0,0.0145468589083419,0.00115859938208033,0,0,0.00244593202883625,0,0,0,0.000643666323377961,0.00296086508753862,0,0,0,0,0.000643666323377961,0,0.000386199794026777,0,0.198506694129763,0.116761071060762,0,0,0.000257466529351184,0,0.00901132852729145,0,0,0.00154479917610711,0,0.00180226570545829,0.000772399588053553,0,0.0032183316168898,0.0189237899073121,0,0.000643666323377961,0.000257466529351184,0,0,0,0,0,0,0,0,0,0.00102986611740474,0,0,0.00540679711637487,0,0.000643666323377961,0,0,0,0,0,0,0,0,0.00901132852729145,0,0.00115859938208033,0,0.0048918640576725,0,0,0.000257466529351184,0.000386199794026777,0,0.00102986611740474,0,0,0,0,0,0,0.000257466529351184,0.000386199794026777,0,0,0,0,0,0.0113285272914521,0,0,0,0,0,0,0,0,0,0.00141606591143151,0,0.000386199794026777,0,0,0,0,0,0,0,0,0,0,0,0.204943357363543,0,0.000257466529351184,0,0,0,0.000386199794026777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386199794026777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257466529351184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257466529351184,0,0,0,0.00308959835221421,0,0.000257466529351184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
